基準記号,類似順位,類似記号,ジャッカード係数,共通特徴数,和集合特徴数,基準特徴数,類似特徴数,共通特徴
25障318,8,20障392,0.227273,5,22,18,9,前歯 | 当たる | 相手 | 練習 | 試合
25障318,9,26障340,0.222222,6,27,18,15,れる | スティック | ホッケー | 前歯 | 相手 | 試合
25障318,10,30障319,0.214286,6,28,18,16,れる | チーム | 相手 | 練習 | 試合 | 選手
25障328,1,19障229,0.192308,5,26,22,9,1 | 前歯 | 当たる | 練習 | 肘
25障328,2,28障279,0.181818,6,33,22,17,1 | 2 | 人 | 組 | 練習 | 部
25障328,3,28障286,0.176471,6,34,22,18,1 | 2 | 前歯 | 当たる | 練習 | 部
25障328,4,27障157,0.176471,6,34,22,18,1 | 2 | 3 | 人 | 練習 | 部
25障328,5,28障308,0.172414,5,29,22,12,1 | 前歯 | 当たる | 練習 | 部
25障328,6,27障372,0.172414,5,29,22,12,1 | 2 | 前歯 | 当たる | 練習
25障328,7,17障196,0.171429,6,35,22,19,くる | 前歯 | 当たる | 組 | 練習 | 部
25障328,8,27障312,0.166667,5,30,22,13,3 | 前歯 | 当たる | 練習 | 部
25障328,9,2023障257,0.162162,6,37,22,21,チアリーディング | 乗る | 前歯 | 当たる | 練習 | 部
25障328,10,28障138,0.162162,6,37,22,21,1 | 2 | 前歯 | 当たる | 練習 | 部
25障333,1,2019障179,0.166667,6,36,26,16,倒れる | 室 | 床 | 時間 | 終了 | 脳貧血
25障333,2,25障230,0.147059,5,34,26,13,倒れる | 床 | 椅子 | 起こす | 顔面
25障333,3,17障393,0.125,5,40,26,19,倒れる | 室 | 床 | 時間 | 顔面
25障333,4,2019障180,0.113636,5,44,26,23,かける | 床 | 時間 | 終了 | 顔面
25障333,5,18障321,0.111111,4,36,26,14,室 | 床 | 打撲 | 顔面
25障333,6,27障192,0.111111,4,36,26,14,倒れる | 脳貧血 | 起こす | 顔面
25障333,7,24障151,0.108108,4,37,26,15,くる | 倒れる | 床 | 打撲
25障333,8,26障382,0.106383,5,47,26,26,倒れる | 室 | 床 | 打撲 | 顔面
25障333,9,21障308,0.105263,4,38,26,16,倒れる | 度 | 立ち上がる | 顔面
25障333,10,25障204,0.105263,4,38,26,16,分 | 床 | 打撲 | 時間
25障339,1,2019障249,0.291667,7,24,16,15,バウンド | ボール | 前歯 | 地面 | 当たる | 捕る | 部
25障339,2,18障352,0.285714,6,21,16,11,キャッチボール | ボール | 前歯 | 当たる | 捕る | 部
25障339,3,20障336,0.263158,5,19,16,8,バウンド | ボール | 前歯 | 当たる | 捕る
25障339,4,17障344,0.230769,6,26,16,16,キャッチボール | ボール | 前歯 | 当たる | 横 | 部
25障339,5,18障390,0.227273,5,22,16,11,キャッチボール | ボール | 前歯 | 当たる | 部
25障339,6,30障300,0.227273,5,22,16,11,ボール | 前歯 | 当たる | 捕る | 部
25障339,7,27障339,0.217391,5,23,16,12,バウンド | 前歯 | 当たる | 捕る | 部
25障339,8,2019障250,0.217391,5,23,16,12,ボール | 前歯 | 当たる | 投げる | 部
25障339,9,20障337,0.210526,4,19,16,7,バウンド | ボール | 前歯 | 当たる
25障339,10,2019障251,0.208333,5,24,16,13,ボール | 前歯 | 当たる | 捕る | 部
25障344,1,18障450,0.4,6,15,12,9,傘 | 前輪 | 登校 | 自転車 | 転倒 | 顔面
25障344,2,18障452,0.4,6,15,12,9,傘 | 登校 | 自転車 | 転倒 | 道路 | 顔面
25障344,3,20障411,0.3125,5,16,12,9,前歯 | 前輪 | 転倒 | 道路 | 顔面
25障344,4,2023障266,0.307692,8,26,12,22,前歯 | 前輪 | 打ち付ける | 登校 | 自転車 | 転倒 | 道路 | 顔面
25障344,5,17障402,0.3,6,20,12,14,前歯 | 打ち付ける | 登校 | 自転車 | 転倒 | 道路
25障344,6,2019障183,0.294118,5,17,12,10,前歯 | 登校 | 自転車 | 転倒 | 道路
25障344,7,2019障336,0.285714,6,21,12,15,前歯 | 前輪 | 引っ掛かる | 自転車 | 転倒 | 道路
25障344,8,19障134,0.277778,5,18,12,11,傘 | 前歯 | 持つ | 転倒 | 道路
25障344,9,18障448,0.266667,4,15,12,7,登校 | 自転車 | 転倒 | 顔面
25障344,10,18障456,0.266667,4,15,12,7,前歯 | 登校 | 自転車 | 転倒
25障345,1,23障359,0.235294,4,17,13,8,スピード | 出す | 自転車 | 転倒
25障345,2,30障368,0.222222,4,18,13,9,かける | ブレーキ | 登校 | 転倒
25障345,3,30障217,0.210526,4,19,13,10,かける | ブレーキ | 前のめり | 転倒
25障345,4,17障411,0.2,4,20,13,11,スピード | 出す | 自転車 | 過ぎる
25障345,5,25障347,0.190476,4,21,13,12,ブレーキ | 登校 | 自転車 | 転倒
25障345,6,28障187,0.190476,4,21,13,12,かける | ブレーキ | 自転車 | 転倒
25障345,7,19障294,0.185185,5,27,13,19,スピード | 出す | 前のめり | 自転車 | 転倒
25障345,8,24障359,0.185185,5,27,13,19,時間 | 登校 | 自転車 | 転倒 | 遅れる
25障345,9,18障453,0.181818,4,22,13,13,スピード | 登校 | 自転車 | 転倒
25障345,10,2023障287,0.181818,4,22,13,13,前のめり | 登校 | 自転車 | 転倒
25障347,1,17障401,0.304348,7,23,12,18,かかる | バランス | ブレーキ | 崩す | 登校 | 自転車 | 転倒
25障347,2,2022障230,0.294118,5,17,12,10,バランス | 崩す | 登校 | 自転車 | 転倒
25障347,3,30障371,0.266667,4,15,12,7,バランス | 崩す | 自転車 | 転倒
25障347,4,27障402,0.25,4,16,12,8,バランス | 崩す | 自転車 | 転倒
25障347,5,30障367,0.25,5,20,12,13,バランス | 崩す | 登校 | 自転車 | 転倒
25障347,6,18障451,0.238095,5,21,12,14,バランス | 崩す | 登校 | 自転車 | 転倒
25障347,7,27障399,0.235294,4,17,12,9,自転車 | 転倒 | 降る | 雨
25障347,8,2019障184,0.230769,6,26,12,20,崩す | 登校 | 自転車 | 転倒 | 降る | 雨
25障347,9,25障350,0.227273,5,22,12,15,バランス | 崩す | 登校 | 自転車 | 転倒
25障347,10,2020障367,0.227273,5,22,12,15,登校 | 自転車 | 転倒 | 降る | 雨
25障350,1,2020障363,0.321429,9,28,15,22,バランス | 崩す | 折 | 本 | 歯 | 登校 | 破る | 自転車 | 転倒
25障350,2,2019障334,0.277778,5,18,15,8,折 | 登校 | 破る | 自転車 | 転倒
25障350,3,18障453,0.272727,6,22,15,13,下り坂 | 折 | 登校 | 破る | 自転車 | 転倒
25障350,4,2022障229,0.269231,7,26,15,18,バランス | ペダル | 崩す | 歯 | 登校 | 自転車 | 転倒
25障350,5,2022障230,0.25,5,20,15,10,バランス | 崩す | 登校 | 自転車 | 転倒
25障350,6,17障115,0.25,7,28,15,20,バランス | 下り坂 | 崩す | 本 | 登校 | 自転車 | 転倒
25障350,7,2019障283,0.24,6,25,15,16,バランス | 崩す | 折 | 歯 | 破る | 転倒
25障350,8,2021障290,0.24,6,25,15,16,バランス | 崩す | 歯 | 登校 | 自転車 | 転倒
25障350,9,18障458,0.238095,5,21,15,11,折 | 歯 | 登校 | 自転車 | 転倒
25障350,10,2022障234,0.230769,6,26,15,17,バランス | 崩す | 折 | 破る | 自転車 | 転倒
25障353,1,18障468,0.428571,3,7,5,5,下校 | 自転車 | 転倒
25障353,2,30障371,0.333333,3,9,5,7,下校 | 自転車 | 転倒
25障353,3,27障399,0.272727,3,11,5,9,下校 | 自転車 | 転倒
25障353,4,21障429,0.25,3,12,5,10,下校 | 自転車 | 転倒
25障353,5,21障259,0.25,3,12,5,10,下校 | 自転車 | 転倒
25障353,6,18障466,0.230769,3,13,5,11,下校 | 自転車 | 転倒
25障353,7,26障369,0.230769,3,13,5,11,下校 | 自転車 | 転倒
25障353,8,2019障188,0.230769,3,13,5,11,下校 | 自転車 | 転倒
25障353,9,18障465,0.230769,3,13,5,11,下校 | 自転車 | 転倒
25障353,10,17障414,0.230769,3,13,5,11,下校 | 自転車 | 転倒
25障354,1,22障410,0.310345,9,29,17,21,スピード | 下る | 坂道 | 強打 | 急 | 自転車 | 転倒 | 輪 | 顔面
25障354,2,20障245,0.266667,8,30,17,21,いく | 下る | 強打 | 急 | 自転車 | 転倒 | 輪 | 顔面
25障354,3,18障471,0.25,6,24,17,13,下校 | 強打 | 相手 | 自転車 | 転倒 | 顔面
25障354,4,20障412,0.25,5,20,17,8,前輪 | 強打 | 絡まる | 転倒 | 顔面
25障354,5,30障374,0.24,6,25,17,14,下校 | 前輪 | 自転車 | 走る | 転倒 | 輪
25障354,6,25障212,0.24,6,25,17,14,下校 | 強打 | 縁石 | 自転車 | 転倒 | 顔面
25障354,7,18障450,0.238095,5,21,17,9,前輪 | 強打 | 自転車 | 転倒 | 顔面
25障354,8,30障217,0.227273,5,22,17,10,下る | 下校 | 強打 | 転倒 | 顔面
25障354,9,21障406,0.222222,6,27,17,16,下る | 下校 | 自転車 | 走る | 転倒 | 顔面
25障354,10,2020障374,0.222222,6,27,17,16,下校 | 前輪 | 強打 | 絡まる | 自転車 | 転倒
26障24,1,19障84,0.166667,5,30,24,11,バランス | 友人 | 崩す | 床 | 足
26障24,2,26障49,0.15625,5,32,24,13,友人 | 床 | 廊下 | 打ちつける | 足
26障24,3,28障61,0.151515,5,33,24,14,つく | 友人 | 床 | 廊下 | 歯
26障24,4,18障314,0.147059,5,34,24,15,バランス | 崩す | 床 | 打ちつける | 歯
26障24,5,28障80,0.142857,6,42,24,24,友人 | 床 | 当たる | 持つ | 歯 | 足
26障24,6,30障56,0.142857,5,35,24,16,バランス | 友人 | 崩す | 床 | 足
26障24,7,2019障283,0.142857,5,35,24,16,バランス | 崩す | 床 | 打ちつける | 歯
26障24,8,29障76,0.142857,5,35,24,16,バランス | 友人 | 崩す | 床 | 廊下
26障24,9,19障91,0.138889,5,36,24,17,うつぶせる | バランス | 崩す | 打ちつける | 持つ
26障24,10,28障220,0.138889,5,36,24,17,友人 | 床 | 廊下 | 歯 | 足
26障33,1,21障332,0.208333,5,24,17,12,口 | 当たる | 手 | 相手 | 練習
26障33,2,19障411,0.2,4,20,17,7,チーム | 口 | 当たる | 相手
26障33,3,2020障327,0.2,5,25,17,13,チーム | 口 | 当たる | 相手 | 練習
26障33,4,27障351,0.178571,5,28,17,16,チーム | 取る | 当たる | 相手 | 練習
26障33,5,30障351,0.178571,5,28,17,16,口 | 当たる | 技 | 相手 | 練習
26障33,6,19障408,0.166667,4,24,17,11,取る | 口 | 相手 | 練習
26障33,7,18障424,0.166667,4,24,17,11,取る | 当たる | 手 | 相手
26障33,8,24障292,0.166667,4,24,17,11,チーム | 口 | 相手 | 練習
26障33,9,25障306,0.16,4,25,17,12,チーム | 口 | 相手 | 練習
26障33,10,19障228,0.153846,4,26,17,13,チーム | 口 | 相手 | 練習
26障49,1,26障188,0.285714,6,21,13,14,休憩 | 友人 | 廊下 | 時間 | 足 | 転倒
26障49,2,25障71,0.272727,6,22,13,15,口 | 床 | 廊下 | 打ちつける | 足 | 転倒
26障49,3,20障217,0.272727,6,22,13,15,られる | 床 | 廊下 | 引っかける | 足 | 転倒
26障49,4,30障56,0.26087,6,23,13,16,休憩 | 友人 | 口 | 床 | 時間 | 足
26障49,5,26障191,0.26087,6,23,13,16,休憩 | 友人 | 床 | 時間 | 足 | 転倒
26障49,6,2019障66,0.26087,6,23,13,16,休憩 | 友人 | 床 | 時間 | 足 | 転倒
26障49,7,2019障46,0.25,5,20,13,12,休憩 | 廊下 | 打ちつける | 時間 | 転倒
26障49,8,19障324,0.238095,5,21,13,13,口 | 床 | 時間 | 足 | 転倒
26障49,9,2023障132,0.233333,7,30,13,24,られる | 休憩 | 友人 | 床 | 時間 | 足 | 転倒
26障49,10,2020障187,0.230769,6,26,13,19,休憩 | 床 | 廊下 | 時間 | 足 | 転倒
26障51,1,27障195,0.294118,5,17,15,7,ふざける | ぶつかる | 休憩 | 友人 | 時間
26障51,2,2021障39,0.26087,6,23,15,14,休憩 | 友人 | 時間 | 歯 | 負傷 | 遊ぶ
26障51,3,26障191,0.24,6,25,15,16,休憩 | 友人 | 時間 | 歯 | 負傷 | 遊ぶ
26障51,4,2019障43,0.217391,5,23,15,13,ぶつかる | 休憩 | 友人 | 時間 | 遊ぶ
26障51,5,24障187,0.2,4,20,15,9,ふざける | 時間 | 歯 | 負傷
26障51,6,22障62,0.181818,4,22,15,11,ぶつかる | 歯 | 負傷 | 遊ぶ
26障51,7,17障235,0.181818,4,22,15,11,休憩 | 友人 | 時間 | 状態
26障51,8,22障169,0.172414,5,29,15,19,休憩 | 友人 | 時間 | 歯 | 遊ぶ
26障51,9,24障189,0.171429,6,35,15,26,ふざける | 休憩 | 時間 | 歯 | 負傷 | 遊ぶ
26障51,10,2021障161,0.16129,5,31,15,21,ぶつかる | 休憩 | 時間 | 歯 | 負傷
26障68,1,23障168,0.233333,7,30,22,15,れる | 前歯 | 友人 | 床 | 手 | 抜ける | 顔面
26障68,2,18障16,0.230769,6,26,22,10,前歯 | 床 | 折る | 本 | 顔面 | ２
26障68,3,23障72,0.222222,8,36,22,22,れる | 倒れる | 前歯 | 床 | 本 | 遊ぶ | 顔面 | ２
26障68,4,21障389,0.222222,6,27,22,11,前歯 | 強打 | 本 | 相手 | 顔面 | ２
26障68,5,18障46,0.214286,6,28,22,12,れる | 友人 | 床 | 引っ張る | 強打 | 顔面
26障68,6,26障356,0.212121,7,33,22,18,まま | 倒れる | 前歯 | 折る | 本 | 遊ぶ | 顔面
26障68,7,17障393,0.205882,7,34,22,19,両手 | 倒れる | 床 | 強打 | 手 | 遊ぶ | 顔面
26障68,8,23障179,0.205882,7,34,22,19,れる | 前方 | 前歯 | 友人 | 床 | 強打 | 顔面
26障68,9,27障192,0.2,6,30,22,14,まま | 倒れる | 前方 | 前歯 | 強打 | 顔面
26障68,10,20障32,0.2,6,30,22,14,まま | 前歯 | 床 | 折る | 本 | 顔面
26障80,1,24障109,0.285714,8,28,20,16,下校 | 床 | 折れる | 本 | 転倒 | 降りる | 階段 | ３
26障80,2,29障373,0.259259,7,27,20,14,下校 | 強打 | 折れる | 本 | 転倒 | 顔面 | ３
26障80,3,23障5,0.230769,6,26,20,12,床 | 強打 | 本 | 歯 | 転倒 | ３
26障80,4,26障354,0.222222,6,27,20,13,床 | 折れる | 本 | 階段 | 顔面 | ３
26障80,5,29障82,0.189189,7,37,20,24,下校 | 床 | 折れる | 歯 | 段 | 踊り場 | 階段
26障80,6,28障187,0.185185,5,27,20,12,下校 | 強打 | 歯 | 転倒 | 顔面
26障80,7,17障389,0.185185,5,27,20,12,強打 | 歯 | 転倒 | 階段 | 顔面
26障80,8,27障223,0.172414,5,29,20,14,下校 | 強打 | 歯 | 転倒 | 顔面
26障80,9,27障412,0.172414,5,29,20,14,強打 | 折れる | 歯 | 転倒 | 顔面
26障80,10,26障156,0.171429,6,35,20,21,床 | 強打 | 段 | 踊り場 | 転倒 | 階段
26障88,1,20障182,0.318182,7,22,18,11,つまずく | 前歯 | 地面 | 打つ | 本 | 転倒 | 顔
26障88,2,26障218,0.2,5,25,18,12,下校 | 前歯 | 地面 | 打つ | 顔
26障88,3,24障121,0.2,5,25,18,12,つまずく | 下校 | 地面 | 手 | 打つ
26障88,4,26障375,0.1875,6,32,18,20,前歯 | 打つ | 本 | 転倒 | 顔 | ２
26障88,5,18障295,0.1875,6,32,18,20,下校 | 前歯 | 本 | 欠ける | 転倒 | ２
26障88,6,28障188,0.181818,6,33,18,21,下校 | 出る | 前歯 | 唇 | 転倒 | 顔
26障88,7,22障86,0.178571,5,28,18,15,出る | 前歯 | 打つ | 本 | 転倒
26障88,8,25障213,0.178571,5,28,18,15,下校 | 前歯 | 地面 | 打つ | 転倒
26障88,9,22障41,0.166667,6,36,18,24,出る | 前歯 | 手 | 打つ | 打撲 | 本
26障88,10,2022障234,0.166667,5,30,18,17,下校 | 前歯 | 地面 | 転倒 | 顔
26障92,1,23障168,0.166667,7,42,34,15,ぶつかる | れる | 前歯 | 友人 | 手 | 折れる | 顔面
26障92,2,17障413,0.148936,7,47,34,20,ぶつかる | 下校 | 前歯 | 折れる | 本 | 顔面 | ２
26障92,3,24障302,0.146341,6,41,34,13,ぶつかる | 前歯 | 折れる | 本 | 顔面 | ２
26障92,4,29障348,0.145833,7,48,34,21,ふざける | れる | 前歯 | 折れる | 本 | 足 | ２
26障92,5,26障68,0.142857,7,49,34,22,れる | 前歯 | 友人 | 手 | 本 | 顔面 | ２
26障92,6,23障72,0.142857,7,49,34,22,とる | れる | 前歯 | 折れる | 本 | 顔面 | ２
26障92,7,18障92,0.142857,6,42,34,14,ふざける | ぶつかる | 前歯 | 折れる | 本 | ２
26障92,8,27障195,0.138889,5,36,34,7,ふざける | ぶつかる | 前歯 | 友人 | 手
26障92,9,29障370,0.134615,7,52,34,25,前歯 | 動く | 抜け落ちる | 本 | 横 | 顔面 | ２
26障92,10,24障67,0.133333,6,45,34,17,ぶつかる | 前歯 | 折れる | 本 | 男子 | ２
26障93,1,26障94,0.216216,8,37,28,17,くる | 一緒 | 下校 | 前歯 | 友人 | 打ちつける | 負傷 | 道路
26障93,2,30障87,0.166667,5,30,28,7,下校 | 友人 | 打ちつける | 走る | 転倒
26障93,3,26障96,0.159091,7,44,28,23,くる | 下校 | 持つ | 負傷 | 転倒 | 道路 | 部分
26障93,4,18障308,0.151515,5,33,28,10,前歯 | 打ちつける | 走る | 転倒 | 顔
26障93,5,19障134,0.147059,5,34,28,11,前歯 | 持つ | 走る | 転倒 | 道路
26障93,6,18障470,0.146341,6,41,28,19,くる | 下校 | 負傷 | 車 | 転倒 | 部分
26障93,7,2023障267,0.146341,6,41,28,19,前歯 | 友人 | 負傷 | 走る | 転倒 | 顔
26障93,8,2019障91,0.142857,5,35,28,12,前歯 | 走る | 転倒 | 道路 | 顔
26障93,9,28障186,0.139535,6,43,28,21,一緒 | 下校 | 前歯 | 友人 | 負傷 | 転倒
26障93,10,26障211,0.138889,5,36,28,13,くる | 下校 | 前歯 | 負傷 | 転倒
26障94,1,21障264,0.25,5,20,17,8,しまう | 倒れる | 前歯 | 負傷 | 顔面
26障94,2,24障220,0.217391,5,23,17,11,一緒 | 下校 | 前歯 | 負傷 | 顔面
26障94,3,26障93,0.216216,8,37,17,28,くる | 一緒 | 下校 | 前歯 | 友人 | 打ちつける | 負傷 | 道路
26障94,4,30障87,0.2,4,20,17,7,下校 | 友人 | 打ちつける | 顔面
26障94,5,24障385,0.192308,5,26,17,14,くる | しまう | 下校 | 前歯 | 負傷
26障94,6,19障241,0.192308,5,26,17,14,下校 | 倒れる | 打ちつける | 路面 | 顔面
26障94,7,29障358,0.192308,5,26,17,14,うし | ろ | 前歯 | 負傷 | 道路
26障94,8,21障253,0.181818,4,22,17,9,下校 | 前歯 | 負傷 | 顔面
26障94,9,20障411,0.181818,4,22,17,9,前歯 | 負傷 | 道路 | 顔面
26障94,10,28障104,0.178571,5,28,17,16,うし | くる | ろ | 前歯 | 負傷
26障96,1,22障122,0.322581,10,31,23,18,くる | バランス | 崩す | 強い | 打つ | 持つ | 自転車 | 負傷 | 転倒 | 道路
26障96,2,27障400,0.25,7,28,23,12,バランス | 崩す | 自転車 | 負傷 | 路 | 転倒 | 通学
26障96,3,30障371,0.25,6,24,23,7,バランス | 下校 | 坂道 | 崩す | 自転車 | 転倒
26障96,4,22障247,0.216216,8,37,23,22,れる | バランス | 口 | 崩す | 強い | 教室 | 負傷 | 部分
26障96,5,29障360,0.205882,7,34,23,18,バランス | 崩す | 強い | 打つ | 自転車 | 転倒 | 道路
26障96,6,26障211,0.2,6,30,23,13,くる | 下校 | 乗る | 自転車 | 負傷 | 転倒
26障96,7,28障358,0.2,6,30,23,13,バランス | 崩す | 自転車 | 負傷 | 転倒 | 通学
26障96,8,2022障235,0.2,7,35,23,19,れる | バランス | 下校 | 崩す | 自転車 | 転倒 | 道路
26障96,9,18障470,0.2,7,35,23,19,くる | れる | 下校 | 自転車 | 負傷 | 転倒 | 部分
26障96,10,18障467,0.2,6,30,23,13,バランス | 下校 | 崩す | 自転車 | 転倒 | 道路
26障109,1,24障236,0.315789,6,19,11,14,ソフトボール | バット | 体育 | 口元 | 当たり | 歯
26障109,2,30障7,0.3125,5,16,11,10,ソフトボール | バット | 体育 | 口元 | 投げる
26障109,3,17障135,0.266667,4,15,11,8,ソフトボール | バット | 体育 | 投げる
26障109,4,23障212,0.24,6,25,11,20,しまう | ソフトボール | バット | 体育 | 口元 | 折る
26障109,5,21障132,0.210526,4,19,11,12,しまう | ソフトボール | バット | 歯
26障109,6,29障100,0.2,4,20,11,13,ソフトボール | バット | 口元 | 振り切る
26障109,7,17障267,0.193548,6,31,11,26,しまう | ソフトボール | バット | 体育 | 口元 | 投げる
26障109,8,2021障184,0.190476,4,21,11,14,ソフトボール | バット | 体育 | 歯
26障109,9,27障98,0.190476,4,21,11,14,ソフトボール | バット | 口元 | 歯
26障109,10,27障238,0.190476,4,21,11,14,ソフトボール | バット | 体育 | 歯
26障110,1,2019障108,0.4,10,25,20,15,ソフトボール | バッター | バット | 体育 | 口 | 場 | 当たる | 打つ | 運動 | 離す
26障110,2,29障98,0.333333,9,27,20,16,くる | ソフトボール | バッター | バット | 口 | 場 | 当たる | 運動 | 飛ぶ
26障110,3,17障135,0.333333,7,21,20,8,ソフトボール | バッター | バット | 体育 | 口 | 当たる | 打つ
26障110,4,2023障73,0.294118,10,34,20,24,ソフトボール | バッター | バット | 体育 | 口 | 場 | 当たる | 打つ | 運動 | 飛ぶ
26障110,5,23障115,0.269231,7,26,20,13,ソフトボール | バット | 口 | 当たる | 打つ | 離れる | ｍ
26障110,6,2021障184,0.259259,7,27,20,14,くる | ソフトボール | バット | 体育 | 場 | 運動 | 飛ぶ
26障110,7,2022障133,0.258065,8,31,20,19,ソフトボール | バッター | バット | 体育 | 口 | 場 | 打つ | 運動
26障110,8,17障136,0.25,7,28,20,15,ソフトボール | バッター | バット | 体育 | 口 | 当たる | 打つ
26障110,9,2022障66,0.25,8,32,20,20,ソフトボール | バット | 体育 | 口 | 場 | 当たる | 打つ | 運動
26障110,10,2022障67,0.241379,7,29,20,16,ソフトボール | バッター | バット | 体育 | 口 | 場 | 運動
26障116,1,24障248,0.285714,6,21,13,14,床 | 強打 | 落ちる | 顔面 | 馬 | 馬跳び
26障116,2,23障122,0.272727,6,22,13,15,つく | 前歯 | 床 | 強打 | 手 | 顔面
26障116,3,22障359,0.210526,4,19,13,10,前歯 | 強打 | 手 | 顔面
26障116,4,26障327,0.2,4,20,13,11,前歯 | 床 | 強打 | 顔面
26障116,5,24障208,0.2,5,25,13,17,床 | 強打 | 手 | 落ちる | 顔面
26障116,6,19障256,0.2,4,20,13,11,つく | 床 | 手 | 落ちる
26障116,7,29障343,0.192308,5,26,13,18,つく | 床 | 強打 | 手 | 顔面
26障116,8,21障5,0.192308,5,26,13,18,つく | 床 | 手 | 背中 | 馬
26障116,9,21障145,0.181818,4,22,13,13,前歯 | 床 | 手 | 顔面
26障116,10,17障273,0.181818,4,22,13,13,前歯 | 床 | 強打 | 顔面
26障118,1,2022障78,0.147059,5,34,27,12,廊下 | 悪い | 教室 | 歯 | 気分
26障118,2,19障380,0.147059,5,34,27,12,早朝 | 歯 | 目 | 練習 | 顔面
26障118,3,27障223,0.138889,5,36,27,14,損傷 | 歯 | 転倒 | 部 | 顔面
26障118,4,29障174,0.128205,5,39,27,17,参加 | 歯 | 練習 | 転倒 | 部
26障118,5,17障348,0.128205,5,39,27,17,つく | 悪い | 練習 | 部 | 顔面
26障118,6,27障148,0.125,5,40,27,18,廊下 | 歯 | 練習 | 転倒 | 顔面
26障118,7,19障429,0.125,4,32,27,9,損傷 | 歯 | 練習 | 顔面
26障118,8,25障240,0.125,5,40,27,18,歯 | 練習 | 転倒 | 部 | 顔面
26障118,9,2020障249,0.125,5,40,27,18,歯 | 練習 | 転倒 | 部 | 顔面
26障118,10,18障251,0.121212,4,33,27,10,教室 | 歯 | 部 | 顔面
26障121,1,25障120,0.217391,5,23,14,14,バランス | 場所 | 崩す | 清掃 | 階段
26障121,2,2023障262,0.205882,7,34,14,27,バランス | 崩す | 時間 | 転落 | 階 | 階段 | １
26障121,3,18障34,0.185185,5,27,14,18,時間 | 清掃 | 転落 | 階 | 階段
26障121,4,19障113,0.181818,4,22,14,12,バランス | 崩す | 階 | 階段
26障121,5,24障201,0.16,4,25,14,15,バランス | 崩す | 時間 | 階段
26障121,6,17障76,0.15,3,20,14,9,バランス | 崩す | 時間
26障121,7,30障53,0.148148,4,27,14,17,時間 | 階 | 階段 | ２
26障121,8,22障54,0.142857,3,21,14,10,バランス | 崩す | 転落
26障121,9,17障413,0.133333,4,30,14,20,バランス | 崩す | １ | ２
26障121,10,2019障164,0.125,3,24,14,13,バランス | 崩す | 時間
26障124,1,22障288,0.192308,5,26,13,18,ぶつける | 体育 | 棒 | 歯 | 負傷
26障124,2,17障159,0.190476,4,21,13,12,ぶつける | 歯 | 負傷 | 顔面
26障124,3,23障286,0.1875,3,16,13,6,大会 | 守備 | 顔面
26障124,4,26障225,0.181818,4,22,13,13,体育 | 歯 | 負傷 | 顔面
26障124,5,22障121,0.176471,3,17,13,7,歯 | 負傷 | 顔面
26障124,6,23障203,0.176471,3,17,13,7,ぶつける | 体育 | 負傷
26障124,7,20障158,0.166667,3,18,13,8,ぶつける | 負傷 | 顔面
26障124,8,19障55,0.16,4,25,13,16,ぶつける | 歯 | 負傷 | 顔面
26障124,9,18障395,0.16,4,25,13,16,守備 | 歯 | 負傷 | 顔面
26障124,10,27障316,0.157895,3,19,13,9,守備 | 歯 | 負傷
26障127,1,18障229,0.263158,5,19,17,7,ぶつける | 強い | 歯 | 部 | 部員
26障127,2,30障379,0.227273,5,22,17,10,ランニング | 歯 | 転倒 | 部 | 陸上
26障127,3,19障422,0.227273,5,22,17,10,くる | 歯 | 負傷 | 部員 | 顔面
26障127,4,30障366,0.227273,5,22,17,10,歯 | 負傷 | 転倒 | 部 | 顔面
26障127,5,19障341,0.214286,6,28,17,17,ぶつける | 地面 | 歯 | 負傷 | 転倒 | 顔面
26障127,6,23障361,0.208333,5,24,17,12,強い | 歯 | 走る | 転倒 | 顔面
26障127,7,17障159,0.208333,5,24,17,12,ぶつける | 歯 | 負傷 | 転倒 | 顔面
26障127,8,20障230,0.206897,6,29,17,18,くる | ふざける | 歯 | 負傷 | 走る | 転倒
26障127,9,25障240,0.206897,6,29,17,18,歯 | 負傷 | 転倒 | 部 | 陸上 | 顔面
26障127,10,28障242,0.2,4,20,17,7,ぶつける | 地面 | 歯 | 走る
26障147,1,2019障250,0.3125,5,16,9,12,ボール | 前歯 | 口 | 当たる | 練習
26障147,2,27障314,0.3125,5,16,9,12,ボール | 前歯 | 口 | 当たる | 練習
26障147,3,24障318,0.307692,4,13,9,8,ボール | 口 | 当たる | 練習
26障147,4,20障332,0.307692,4,13,9,8,ボール | 口 | 当たる | 練習
26障147,5,2019障251,0.294118,5,17,9,13,ボール | 前歯 | 口 | 当たる | 練習
26障147,6,27障312,0.294118,5,17,9,13,ボール | 前歯 | 口 | 当たる | 練習
26障147,7,22障356,0.285714,4,14,9,9,ボール | 口 | 当たる | 練習
26障147,8,30障158,0.285714,4,14,9,9,ボール | 口 | 当たる | 練習
26障147,9,21障315,0.285714,4,14,9,9,ボール | 口 | 当たる | 練習
26障147,10,2019障253,0.285714,4,14,9,9,ボール | 前歯 | 当たる | 練習
26障151,1,26障294,0.3,9,30,15,24,バット | 場 | 手 | 負傷 | 運動 | 部 | 野球 | 顔面 | 飛ぶ
26障151,2,25障12,0.285714,8,28,15,21,バット | 場 | 後方 | 手 | 滑る | 直撃 | 運動 | 飛ぶ
